"ObjectId";"ObjectType";"WebApplicationUrl";"SiteCollectionUrl";"WebUrl";"FullUrl";"ServerRelativeUrl";"Title";"ListTitle";"ItemId";"FileLeafRef";"IsHidden";"IsSystem";"HasUniquePermissions";"InheritsFromUrl";"PrincipalType";"LoginName";"DisplayName";"Email";"SID";"SourceType";"SourceName";"PermissionLevels";"IsLimitedAccessOnly";"IsSiteAdmin";"IsWebAppPolicy";"IsOrphaned";"IsUnresolved";"InheritancePath"
"cfc6130a-5be3-46fc-ac6a-bed9b52070ea";"Web";"https://osobiste.test.pl";"https://osobiste.test.pl";"https://osobiste.test.pl";"https://osobiste.test.pl";"/";"My Site Host";"";;"";"False";"False";"True";"https://osobiste.test.pl";"SharePointGroup";"My Site Host Members";"My Site Host Members";"";"";"Direct";"My Site Host Members";"Contribute";"False";"False";"False";"False";"False";""
"cfc6130a-5be3-46fc-ac6a-bed9b52070ea";"Web";"https://osobiste.test.pl";"https://osobiste.test.pl";"https://osobiste.test.pl";"https://osobiste.test.pl";"/";"My Site Host";"";;"";"False";"False";"True";"https://osobiste.test.pl";"SharePointGroup";"SharePointHome OrgLinks Admins";"SharePointHome OrgLinks Admins";"";"";"Direct";"SharePointHome OrgLinks Admins";"Limited Access";"False";"False";"False";"False";"False";""
"cfc6130a-5be3-46fc-ac6a-bed9b52070ea";"Web";"https://osobiste.test.pl";"https://osobiste.test.pl";"https://osobiste.test.pl";"https://osobiste.test.pl";"/";"My Site Host";"";;"";"False";"False";"True";"https://osobiste.test.pl";"User";"i:0#.w|test\lab.m.radziszewski";"lab.m.radziszewski";"lab.m.radziszewski@test.pl";"";"ViaSharePointGroup";"SharePointHome OrgLinks Admins";"Limited Access";"False";"False";"False";"False";"False";"SharePointHome OrgLinks Admins"
"cfc6130a-5be3-46fc-ac6a-bed9b52070ea";"Web";"https://osobiste.test.pl";"https://osobiste.test.pl";"https://osobiste.test.pl";"https://osobiste.test.pl";"/";"My Site Host";"";;"";"False";"False";"True";"https://osobiste.test.pl";"SharePointGroup";"SharePointHome OrgLinks Editors";"SharePointHome OrgLinks Editors";"";"";"Direct";"SharePointHome OrgLinks Editors";"Limited Access";"False";"False";"False";"False";"False";""
"cfc6130a-5be3-46fc-ac6a-bed9b52070ea";"Web";"https://osobiste.test.pl";"https://osobiste.test.pl";"https://osobiste.test.pl";"https://osobiste.test.pl";"/";"My Site Host";"";;"";"False";"False";"True";"https://osobiste.test.pl";"User";"i:0#.w|test\lab.m.radziszewski";"lab.m.radziszewski";"lab.m.radziszewski@test.pl";"";"ViaSharePointGroup";"SharePointHome OrgLinks Editors";"Limited Access";"False";"False";"False";"False";"False";"SharePointHome OrgLinks Editors"
"cfc6130a-5be3-46fc-ac6a-bed9b52070ea";"Web";"https://osobiste.test.pl";"https://osobiste.test.pl";"https://osobiste.test.pl";"https://osobiste.test.pl";"/";"My Site Host";"";;"";"False";"False";"True";"https://osobiste.test.pl";"SharePointGroup";"SharePointHome OrgLinks Viewers";"SharePointHome OrgLinks Viewers";"";"";"Direct";"SharePointHome OrgLinks Viewers";"Limited Access";"False";"False";"False";"False";"False";""
"cfc6130a-5be3-46fc-ac6a-bed9b52070ea";"Web";"https://osobiste.test.pl";"https://osobiste.test.pl";"https://osobiste.test.pl";"https://osobiste.test.pl";"/";"My Site Host";"";;"";"False";"False";"True";"https://osobiste.test.pl";"User";"c:0(.s|true";"Everyone";"";"";"ViaSharePointGroup";"SharePointHome OrgLinks Viewers";"Limited Access";"False";"False";"False";"False";"False";"SharePointHome OrgLinks Viewers"
"cfc6130a-5be3-46fc-ac6a-bed9b52070ea";"Web";"https://osobiste.test.pl";"https://osobiste.test.pl";"https://osobiste.test.pl";"https://osobiste.test.pl";"/";"My Site Host";"";;"";"False";"False";"True";"https://osobiste.test.pl";"User";"i:0#.w|test\lab.m.radziszewski";"lab.m.radziszewski";"lab.m.radziszewski@test.pl";"";"ViaSharePointGroup";"SharePointHome OrgLinks Viewers";"Limited Access";"False";"False";"False";"False";"False";"SharePointHome OrgLinks Viewers"
"a7803180-c151-463c-a10a-88b583cfd37d";"SiteCollection";"https://osobiste.test.pl";"https://osobiste.test.pl/personal/lab_m_radziszewski";"https://osobiste.test.pl/personal/lab_m_radziszewski";"https://osobiste.test.pl/personal/lab_m_radziszewski";"/personal/lab_m_radziszewski";"lab.m.radziszewski";"";;"";"False";"False";"True";"";"User";"i:0#.w|test\lab.m.radziszewski";"lab.m.radziszewski";"lab.m.radziszewski@test.pl";"";"Direct";"Site Collection Administrator";"Site Collection Administrator";"False";"True";"False";"False";"False";""
"815be794-b963-41af-b117-c262ec4e88af";"Web";"https://osobiste.test.pl";"https://osobiste.test.pl/personal/lab_m_radziszewski";"https://osobiste.test.pl/personal/lab_m_radziszewski";"https://osobiste.test.pl/personal/lab_m_radziszewski";"/personal/lab_m_radziszewski";"lab.m.radziszewski";"";;"";"False";"False";"True";"https://osobiste.test.pl/personal/lab_m_radziszewski";"User";"i:0#.w|test\lab.m.radziszewski";"lab.m.radziszewski";"lab.m.radziszewski@test.pl";"";"Direct";"lab.m.radziszewski";"Full Control; Limited Access";"False";"False";"False";"False";"False";""
"815be794-b963-41af-b117-c262ec4e88af";"Web";"https://osobiste.test.pl";"https://osobiste.test.pl/personal/lab_m_radziszewski";"https://osobiste.test.pl/personal/lab_m_radziszewski";"https://osobiste.test.pl/personal/lab_m_radziszewski";"/personal/lab_m_radziszewski";"lab.m.radziszewski";"";;"";"False";"False";"True";"https://osobiste.test.pl/personal/lab_m_radziszewski";"User";"c:0(.s|true";"Everyone";"";"";"Direct";"Everyone";"Read; Limited Access";"False";"False";"False";"False";"False";""
"815be794-b963-41af-b117-c262ec4e88af";"Web";"https://osobiste.test.pl";"https://osobiste.test.pl/personal/lab_m_radziszewski";"https://osobiste.test.pl/personal/lab_m_radziszewski";"https://osobiste.test.pl/personal/lab_m_radziszewski";"/personal/lab_m_radziszewski";"lab.m.radziszewski";"";;"";"False";"False";"True";"https://osobiste.test.pl/personal/lab_m_radziszewski";"User";"TEST\lab.m.radziszewski";"lab.m.radziszewski";"lab.m.radziszewski@test.pl";"S-1-5-21-3439700160-3942090435-1723956415-1631";"Direct";"lab.m.radziszewski";"Full Control";"False";"False";"False";"False";"False";""
"815be794-b963-41af-b117-c262ec4e88af";"Web";"https://osobiste.test.pl";"https://osobiste.test.pl/personal/lab_m_radziszewski";"https://osobiste.test.pl/personal/lab_m_radziszewski";"https://osobiste.test.pl/personal/lab_m_radziszewski";"/personal/lab_m_radziszewski";"lab.m.radziszewski";"";;"";"False";"False";"True";"https://osobiste.test.pl/personal/lab_m_radziszewski";"DomainGroup";"NT AUTHORITY\authenticated users";"NT AUTHORITY\authenticated users";"";"";"Direct";"NT AUTHORITY\authenticated users";"Read";"False";"False";"False";"False";"False";""
"c1b30107-1d4b-4fc9-b347-a390e615da18";"Library";"https://osobiste.test.pl";"https://osobiste.test.pl/personal/lab_m_radziszewski";"https://osobiste.test.pl/personal/lab_m_radziszewski";"https://osobiste.test.pl/personal/lab_m_radziszewski/Documents";"/personal/lab_m_radziszewski/Documents";"Documents";"";;"";"False";"False";"True";"Unknown";"User";"i:0#.w|test\lab.m.radziszewski";"lab.m.radziszewski";"lab.m.radziszewski@test.pl";"";"Direct";"lab.m.radziszewski";"Limited Access";"False";"False";"False";"False";"False";""
"c1b30107-1d4b-4fc9-b347-a390e615da18";"Library";"https://osobiste.test.pl";"https://osobiste.test.pl/personal/lab_m_radziszewski";"https://osobiste.test.pl/personal/lab_m_radziszewski";"https://osobiste.test.pl/personal/lab_m_radziszewski/Documents";"/personal/lab_m_radziszewski/Documents";"Documents";"";;"";"False";"False";"True";"Unknown";"User";"c:0(.s|true";"Everyone";"";"";"Direct";"Everyone";"Limited Access";"False";"False";"False";"False";"False";""
"c1b30107-1d4b-4fc9-b347-a390e615da18_1";"Folder";"https://osobiste.test.pl";"https://osobiste.test.pl/personal/lab_m_radziszewski";"https://osobiste.test.pl/personal/lab_m_radziszewski";"Documents/Shared with Everyone";"";"Shared with Everyone";"Documents";"1";"Shared with Everyone";"False";"False";"True";"Documents/Shared with Everyone";"User";"c:0(.s|true";"Everyone";"";"";"Direct";"Everyone";"Contribute; Limited Access";"False";"False";"False";"False";"False";""
"415433d3-f3b1-4ceb-a343-9065543fe2c7";"List";"https://osobiste.test.pl";"https://osobiste.test.pl/personal/lab_m_radziszewski";"https://osobiste.test.pl/personal/lab_m_radziszewski";"https://osobiste.test.pl/personal/lab_m_radziszewski/Social";"/personal/lab_m_radziszewski/Social";"Social";"";;"";"False";"False";"True";"https://osobiste.test.pl/personal/lab_m_radziszewski/Social";"User";"c:0(.s|true";"Everyone";"";"";"Direct";"Everyone";"Read";"False";"False";"False";"False";"False";""
"3e706210-bde8-4cc1-a19c-675298d6f2f6";"SiteCollection";"https://osobiste.test.pl";"https://osobiste.test.pl/personal/sp_search";"https://osobiste.test.pl/personal/sp_search";"https://osobiste.test.pl/personal/sp_search";"/personal/sp_search";"SP_Search";"";;"";"False";"False";"True";"";"";"";"";"";"";"Inherited";"";"";"False";"False";"False";"False";"False";""
"38fc62db-24fd-47b8-88c9-b9e142f05e7b";"SiteCollection";"https://osobiste.test.pl";"https://sitemaster-fd6313d0-aba0-4722-a4a4-d4f8afafe96c";"https://sitemaster-fd6313d0-aba0-4722-a4a4-d4f8afafe96c";"https://sitemaster-fd6313d0-aba0-4722-a4a4-d4f8afafe96c";"/";"";"";;"";"False";"False";"True";"";"";"";"";"";"";"Inherited";"";"";"False";"False";"False";"False";"False";""
"585351ec-c2bc-419b-94a3-cb2bd0a74216";"WebApplication";"https://portalse.test.pl";"";"";"https://portalse.test.pl";"";"SharePoint - portalse.test.pl";"";;"";"False";"False";"True";"";"User";"NT AUTHORITY\LOCAL SERVICE";"NT AUTHORITY\LOCAL SERVICE";"";"";"Direct";"Web Application Policy";"Full Read";"False";"False";"True";"False";"False";""
"585351ec-c2bc-419b-94a3-cb2bd0a74216";"WebApplication";"https://portalse.test.pl";"";"";"https://portalse.test.pl";"";"SharePoint - portalse.test.pl";"";;"";"False";"False";"True";"";"User";"TEST\SP_Search";"Search Crawling Account";"";"";"Direct";"Web Application Policy";"Full Read";"False";"False";"True";"False";"False";""
"585351ec-c2bc-419b-94a3-cb2bd0a74216";"WebApplication";"https://portalse.test.pl";"";"";"https://portalse.test.pl";"";"SharePoint - portalse.test.pl";"";;"";"False";"False";"True";"";"User";"i:0#.w|test\sp_search";"Search Crawling Account";"";"";"Direct";"Web Application Policy";"Full Read";"False";"False";"True";"False";"False";""
"585351ec-c2bc-419b-94a3-cb2bd0a74216";"WebApplication";"https://portalse.test.pl";"";"";"https://portalse.test.pl";"";"SharePoint - portalse.test.pl";"";;"";"False";"False";"True";"";"User";"TEST\SP_Farm";"SP_Farm";"";"";"Direct";"Web Application Policy";"Full Control";"False";"False";"True";"False";"False";""
"585351ec-c2bc-419b-94a3-cb2bd0a74216";"WebApplication";"https://portalse.test.pl";"";"";"https://portalse.test.pl";"";"SharePoint - portalse.test.pl";"";;"";"False";"False";"True";"";"User";"i:0#.w|test\sp_farm";"0#.w|test\sp_farm";"";"";"Direct";"Web Application Policy";"Full Control";"False";"False";"True";"False";"False";""
"03c032c8-61e0-4f01-a734-454ffd24e694";"SiteCollection";"https://portalse.test.pl";"https://portalse.test.pl";"https://portalse.test.pl";"https://portalse.test.pl";"/";"Portal ShP SE";"";;"";"False";"False";"True";"";"User";"i:0#.w|test\lab.m.mlacka";"lab.b.mlacka";"";"";"Direct";"Site Collection Administrator";"Site Collection Administrator";"False";"True";"False";"False";"False";""
"03c032c8-61e0-4f01-a734-454ffd24e694";"SiteCollection";"https://portalse.test.pl";"https://portalse.test.pl";"https://portalse.test.pl";"https://portalse.test.pl";"/";"Portal ShP SE";"";;"";"False";"False";"True";"";"User";"i:0#.w|test\lab.m.radziszewski";"lab.m.radziszewski";"lab.m.radziszewski@test.pl";"";"Direct";"Site Collection Administrator";"Site Collection Administrator";"False";"True";"False";"False";"False";""
"f382e3e6-5985-45a7-ad5f-bb1d8b710186";"Web";"https://portalse.test.pl";"https://portalse.test.pl";"https://portalse.test.pl";"https://portalse.test.pl";"/";"Portal ShP SE";"";;"";"False";"False";"True";"https://portalse.test.pl";"User";"i:0#.w|test\lab.m.radziszewski";"lab.m.radziszewski";"lab.m.radziszewski@test.pl";"";"Direct";"lab.m.radziszewski";"Full Control; Contribute; Limited Access";"False";"False";"False";"False";"False";""
"f382e3e6-5985-45a7-ad5f-bb1d8b710186";"Web";"https://portalse.test.pl";"https://portalse.test.pl";"https://portalse.test.pl";"https://portalse.test.pl";"/";"Portal ShP SE";"";;"";"False";"False";"True";"https://portalse.test.pl";"SharePointGroup";"Portal ShP SE Owners";"Portal ShP SE Owners";"";"";"Direct";"Portal ShP SE Owners";"Full Control";"False";"False";"False";"False";"False";""
"f382e3e6-5985-45a7-ad5f-bb1d8b710186";"Web";"https://portalse.test.pl";"https://portalse.test.pl";"https://portalse.test.pl";"https://portalse.test.pl";"/";"Portal ShP SE";"";;"";"False";"False";"True";"https://portalse.test.pl";"User";"i:0#.w|test\lab.m.radziszewski";"lab.m.radziszewski";"lab.m.radziszewski@test.pl";"";"ViaSharePointGroup";"Portal ShP SE Owners";"Full Control";"False";"False";"False";"False";"False";"Portal ShP SE Owners"
"f382e3e6-5985-45a7-ad5f-bb1d8b710186";"Web";"https://portalse.test.pl";"https://portalse.test.pl";"https://portalse.test.pl";"https://portalse.test.pl";"/";"Portal ShP SE";"";;"";"False";"False";"True";"https://portalse.test.pl";"SharePointGroup";"Portal ShP SE Visitors";"Portal ShP SE Visitors";"";"";"Direct";"Portal ShP SE Visitors";"Read";"False";"False";"False";"False";"False";""
"f382e3e6-5985-45a7-ad5f-bb1d8b710186";"Web";"https://portalse.test.pl";"https://portalse.test.pl";"https://portalse.test.pl";"https://portalse.test.pl";"/";"Portal ShP SE";"";;"";"False";"False";"True";"https://portalse.test.pl";"SharePointGroup";"Portal ShP SE Members";"Portal ShP SE Members";"";"";"Direct";"Portal ShP SE Members";"Edit";"False";"False";"False";"False";"False";""
"f382e3e6-5985-45a7-ad5f-bb1d8b710186";"Web";"https://portalse.test.pl";"https://portalse.test.pl";"https://portalse.test.pl";"https://portalse.test.pl";"/";"Portal ShP SE";"";;"";"False";"False";"True";"https://portalse.test.pl";"User";"i:0#.w|test\lab.m.radziszewski";"lab.m.radziszewski";"lab.m.radziszewski@test.pl";"";"ViaSharePointGroup";"Portal ShP SE Members";"Edit";"False";"False";"False";"False";"False";"Portal ShP SE Members"
"f382e3e6-5985-45a7-ad5f-bb1d8b710186";"Web";"https://portalse.test.pl";"https://portalse.test.pl";"https://portalse.test.pl";"https://portalse.test.pl";"/";"Portal ShP SE";"";;"";"False";"False";"True";"https://portalse.test.pl";"User";"c:05.t|adfs provider|lab.m.radziszewski@test.pl";"lab.m.radziszewski@test.pl";"";"";"Direct";"lab.m.radziszewski@test.pl";"Full Control";"False";"False";"False";"False";"False";""
"f382e3e6-5985-45a7-ad5f-bb1d8b710186";"Web";"https://portalse.test.pl";"https://portalse.test.pl";"https://portalse.test.pl";"https://portalse.test.pl";"/";"Portal ShP SE";"";;"";"False";"False";"True";"https://portalse.test.pl";"User";"c:05.t|adfs provider|lab.m.mlacka@test.pl";"lab.m.mlacka@test.pl";"";"";"Direct";"lab.m.mlacka@test.pl";"Full Control";"False";"False";"False";"False";"False";""
"830fa6aa-a7e4-4564-a090-61b798a3af6c";"List";"https://portalse.test.pl";"https://portalse.test.pl";"https://portalse.test.pl";"https://portalse.test.pl/Lists/StatusUslug";"/Lists/StatusUslug";"StatusUslug";"";;"";"False";"False";"False";"https://portalse.test.pl";"";"";"";"";"";"Inherited";"";"";"False";"False";"False";"False";"False";""
"f8b55a68-b1d8-4c8d-bc49-f74d89ea51cb";"WebApplication";"http://site.test.pl";"";"";"http://site.test.pl";"";"SharePoint - site.test.pl";"";;"";"False";"False";"True";"";"User";"NT AUTHORITY\LOCAL SERVICE";"NT AUTHORITY\LOCAL SERVICE";"";"";"Direct";"Web Application Policy";"Full Read";"False";"False";"True";"False";"False";""
"f8b55a68-b1d8-4c8d-bc49-f74d89ea51cb";"WebApplication";"http://site.test.pl";"";"";"http://site.test.pl";"";"SharePoint - site.test.pl";"";;"";"False";"False";"True";"";"User";"TEST\SP_Search";"Search Crawling Account";"";"";"Direct";"Web Application Policy";"Full Read";"False";"False";"True";"False";"False";""
"f8b55a68-b1d8-4c8d-bc49-f74d89ea51cb";"WebApplication";"http://site.test.pl";"";"";"http://site.test.pl";"";"SharePoint - site.test.pl";"";;"";"False";"False";"True";"";"User";"i:0#.w|test\sp_search";"Search Crawling Account";"";"";"Direct";"Web Application Policy";"Full Read";"False";"False";"True";"False";"False";""
"9298a2e3-173d-4cea-8e62-16485e776b23";"SiteCollection";"http://site.test.pl";"http://site.test.pl";"http://site.test.pl";"http://site.test.pl";"/";"Site Portal";"";;"";"False";"False";"True";"";"User";"i:0#.w|test\lab.m.radziszewski";"lab.m.radziszewski";"lab.m.radziszewski@test.pl";"";"Direct";"Site Collection Administrator";"Site Collection Administrator";"False";"True";"False";"False";"False";""
"6dba6c6c-49c4-482e-bc87-06b84c0c03c1";"Web";"http://site.test.pl";"http://site.test.pl";"http://site.test.pl";"http://site.test.pl";"/";"Site Portal";"";;"";"False";"False";"True";"http://site.test.pl";"User";"i:0#.w|test\lab.m.radziszewski";"lab.m.radziszewski";"lab.m.radziszewski@test.pl";"";"Direct";"lab.m.radziszewski";"Full Control; Limited Access";"False";"False";"False";"False";"False";""
"6dba6c6c-49c4-482e-bc87-06b84c0c03c1";"Web";"http://site.test.pl";"http://site.test.pl";"http://site.test.pl";"http://site.test.pl";"/";"Site Portal";"";;"";"False";"False";"True";"http://site.test.pl";"SharePointGroup";"Site Portal Owners";"Site Portal Owners";"";"";"Direct";"Site Portal Owners";"Full Control";"False";"False";"False";"False";"False";""
"6dba6c6c-49c4-482e-bc87-06b84c0c03c1";"Web";"http://site.test.pl";"http://site.test.pl";"http://site.test.pl";"http://site.test.pl";"/";"Site Portal";"";;"";"False";"False";"True";"http://site.test.pl";"User";"i:0#.w|test\lab.m.radziszewski";"lab.m.radziszewski";"lab.m.radziszewski@test.pl";"";"ViaSharePointGroup";"Site Portal Owners";"Full Control";"False";"False";"False";"False";"False";"Site Portal Owners"
"6dba6c6c-49c4-482e-bc87-06b84c0c03c1";"Web";"http://site.test.pl";"http://site.test.pl";"http://site.test.pl";"http://site.test.pl";"/";"Site Portal";"";;"";"False";"False";"True";"http://site.test.pl";"SharePointGroup";"Site Portal Visitors";"Site Portal Visitors";"";"";"Direct";"Site Portal Visitors";"Read";"False";"False";"False";"False";"False";""
"6dba6c6c-49c4-482e-bc87-06b84c0c03c1";"Web";"http://site.test.pl";"http://site.test.pl";"http://site.test.pl";"http://site.test.pl";"/";"Site Portal";"";;"";"False";"False";"True";"http://site.test.pl";"SharePointGroup";"Site Portal Members";"Site Portal Members";"";"";"Direct";"Site Portal Members";"Edit";"False";"False";"False";"False";"False";""
"6dba6c6c-49c4-482e-bc87-06b84c0c03c1";"Web";"http://site.test.pl";"http://site.test.pl";"http://site.test.pl";"http://site.test.pl";"/";"Site Portal";"";;"";"False";"False";"True";"http://site.test.pl";"SharePointGroup";"SITE_Read";"SITE_Read";"";"";"Direct";"SITE_Read";"Read";"False";"False";"False";"False";"False";""
"6dba6c6c-49c4-482e-bc87-06b84c0c03c1";"Web";"http://site.test.pl";"http://site.test.pl";"http://site.test.pl";"http://site.test.pl";"/";"Site Portal";"";;"";"False";"False";"True";"http://site.test.pl";"SharePointGroup";"SITE_Edit";"SITE_Edit";"";"";"Direct";"SITE_Edit";"Edit";"False";"False";"False";"False";"False";""
"6dba6c6c-49c4-482e-bc87-06b84c0c03c1";"Web";"http://site.test.pl";"http://site.test.pl";"http://site.test.pl";"http://site.test.pl";"/";"Site Portal";"";;"";"False";"False";"True";"http://site.test.pl";"SharePointGroup";"SITE_FullControll";"SITE_FullControll";"";"";"Direct";"SITE_FullControll";"Full Control";"False";"False";"False";"False";"False";""
"274e1794-f8a8-4119-ac66-a7877405adc9";"List";"http://site.test.pl";"http://site.test.pl";"http://site.test.pl";"http://site.test.pl/Lists/Cal1";"/Lists/Cal1";"Cal1";"";;"";"False";"False";"False";"http://site.test.pl";"";"";"";"";"";"Inherited";"";"";"False";"False";"False";"False";"False";""
"fbff17de-4d01-491e-bef6-7494b4ce8d25";"List";"http://site.test.pl";"http://site.test.pl";"http://site.test.pl";"http://site.test.pl/Lists/List1";"/Lists/List1";"List1";"";;"";"False";"False";"False";"http://site.test.pl";"";"";"";"";"";"Inherited";"";"";"False";"False";"False";"False";"False";""
"2e90566f-af93-4e78-b49f-3a89b81cd66a";"Web";"http://site.test.pl";"http://site.test.pl";"http://site.test.pl/subsite";"http://site.test.pl/subsite";"/subsite";"Podwitryna_Lvl1";"";;"";"False";"False";"False";"http://site.test.pl";"";"";"";"";"";"Inherited";"";"";"False";"False";"False";"False";"False";""
"d6374aca-48d9-4f86-8c1d-81369de757e6";"List";"http://site.test.pl";"http://site.test.pl";"http://site.test.pl/subsite";"http://site.test.pl/subsite/Lists/Anons1_1";"/subsite/Lists/Anons1_1";"Anons1_1";"";;"";"False";"False";"False";"http://site.test.pl/subsite";"";"";"";"";"";"Inherited";"";"";"False";"False";"False";"False";"False";""
"9bd8888c-63f9-4e34-bcb4-6cc593187862";"List";"http://site.test.pl";"http://site.test.pl";"http://site.test.pl/subsite";"http://site.test.pl/subsite/Lists/List1_1";"/subsite/Lists/List1_1";"List1_1";"";;"";"False";"False";"False";"http://site.test.pl/subsite";"";"";"";"";"";"Inherited";"";"";"False";"False";"False";"False";"False";""
"81167001-b90e-4c3c-897d-3309823a85de";"Web";"http://site.test.pl";"http://site.test.pl";"http://site.test.pl/subsite/subsite1";"http://site.test.pl/subsite/subsite1";"/subsite/subsite1";"Podwitryna_Lvl2_1";"";;"";"False";"False";"False";"http://site.test.pl";"";"";"";"";"";"Inherited";"";"";"False";"False";"False";"False";"False";""
"8c6af7ea-7fbd-4bad-95a8-043d0de2acaf";"List";"http://site.test.pl";"http://site.test.pl";"http://site.test.pl/subsite/subsite1";"http://site.test.pl/subsite/subsite1/Lists/Cal1_1";"/subsite/subsite1/Lists/Cal1_1";"Cal1_1";"";;"";"False";"False";"False";"http://site.test.pl/subsite/subsite1";"";"";"";"";"";"Inherited";"";"";"False";"False";"False";"False";"False";""
"b6923a55-9945-4fe4-bc41-7f2b12c4ac31";"Web";"http://site.test.pl";"http://site.test.pl";"http://site.test.pl/subsite/subsite2";"http://site.test.pl/subsite/subsite2";"/subsite/subsite2";"Podwitryna_Lvl2_2";"";;"";"False";"False";"False";"http://site.test.pl";"";"";"";"";"";"Inherited";"";"";"False";"False";"False";"False";"False";""
"c64639ae-6eb0-454c-bcc8-c1b5f4f5850f";"List";"http://site.test.pl";"http://site.test.pl";"http://site.test.pl/subsite/subsite2";"http://site.test.pl/subsite/subsite2/Lists/Task";"/subsite/subsite2/Lists/Task";"Task";"";;"";"False";"False";"False";"http://site.test.pl/subsite/subsite2";"";"";"";"";"";"Inherited";"";"";"False";"False";"False";"False";"False";""
